provider_name,service_plan_name,connection_type,unique_plan_id,monthly_price,intro_rate,intro_rate_price,intro_rate_time,contract_req,contract_time,contract_terms_url,early_termination_fee,single_purchase_fee_descr,single_purchase_fees,monthly_provider_fee _descr,monthly_provider_fee,tax,bundle_discounts_url,typical_download_speed,typical_upload_speed,typical_latency,monthly_data_allow,over_usage_data_price,additionalDataIncrement,data_allowance_policy_url,network_management_policy_url,privacy_policy_url,customer_support_phone,customer_support_web
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318579,95.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000318580,39.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318581,49.95,Yes,49.95,12,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  100M/ 100M Internet Access,Fixed,F0030023295R00000000318582,49.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,108.47 Mbps,105.13 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318584,70.00,Yes,70.00,120,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318586,89.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318587,44.95,Yes,44.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  150M/150M Internet Access,Fixed,F0030023295R00000000318588,34.95,Yes,34.95,12,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,163.93 Mbps,157.47 Mbps,13.1 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2GB/1GB Internet Access,Fixed,F0030023295R00000000318589,69.95,Yes,69.95,12,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,2093.49 Mbps,992.38 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  100M/ 100M Internet Access,Fixed,F0030023295R00000000318590,39.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,108.47 Mbps,105.13 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000318591,60.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,DSL Internet,Fixed,F0030023295R00000000318592,59.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,NULL,NULL,NULL,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318593,80.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Tech Assure,4.95;12.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318594,109.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318595,70.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318596,80.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2GB/1GB Internet Access,Fixed,F0030023295R00000000318598,109.95,Yes,109.95,12,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,2093.49 Mbps,992.38 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  200M/ 200M Internet Access,Fixed,F0030023295R00000000318599,49.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,204.59 Mbps,204.83 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  200M/ 200M Internet Access,Fixed,F0030023295R00000000318600,54.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,204.59 Mbps,204.83 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318602,44.95,Yes,44.95,12,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee,4.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318603,70.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318604,70.00,Yes,70.00,120,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2GB/1GB Internet Access,Fixed,F0030023295R00000000318610,70.00,Yes,70.00,120,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,2093.49 Mbps,992.38 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000318611,39.95,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  200M/ 200M Internet Access,Fixed,F0030023295R00000000318620,65.00,No,NULL,NULL,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,204.59 Mbps,204.83 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318621,70.00,Yes,70.00,120,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318622,95.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318623,49.95,Yes,49.95,12,No,NULL,NULL,$0,Installation Fee,75.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318624,80.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318625,69.95,Yes,69.95,12,No,NULL,NULL,$0,Installation Fee,50.00,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 5G/5G Internet Access,Fixed,F0030023295R00000000318626,129.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,https://www.metronet.com/offer-details,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2GB/1GB Internet Access,Fixed,F0030023295R00000000318627,74.95,Yes,74.95,36,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2093.49 Mbps,992.38 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318629,89.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318630,74.95,Yes,74.95,36,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318631,59.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318633,70.00,Yes,70.00,120,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;12.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318634,70.00,Yes,70.00,120,No,NULL,NULL,$0,Installation Fee,25.00,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318635,119.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 2G/2G Internet Access,Fixed,F0030023295R00000000318636,80.00,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Premium WiFi Router;Tech Assure;Tech Assure,4.95;0.00;12.95;0.00,Varies by location,https://www.metronet.com/offer-details,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  500M/ 500M Internet Access,Fixed,F0030023295R00000000318637,49.95,Yes,49.95,6,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Router Rental;Tech Assure,4.95;0.00;12.95,Varies by location,https://www.metronet.com/offer-details,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet  200M/ 200M Internet Access,Fixed,F0030023295R00000000318640,49.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Tech Assure,4.95;12.95,Varies by location,https://www.metronet.com/offer-details,204.59 Mbps,204.83 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 1G/1G Internet Access,Fixed,F0030023295R00000000318641,89.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;Premium WiFi Router;Tech Assure,4.95;0.00;0.00,Varies by location,https://www.metronet.com/offer-details,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 5G/5G Internet Access,Fixed,F0030023295R00000000318643,129.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Premium WiFi Router;Tech Assure,4.95;15.00;12.95,Varies by location,https://www.metronet.com/offer-details,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
Metronet,Metronet 5G/5G Internet Access,Fixed,F0030023295R00000000318644,129.95,No,NULL,NULL,No,NULL,NULL,$0,NULL,NULL,(Optional) Billing Fee;(Optional) Premium WiFi Router;Tech Assure,4.95;15.00;0.00,Varies by location,https://www.metronet.com/offer-details,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(877) 407-3224,https://metronet.com/support
